x,y,z
-0.3468612038091757,0.5333013345147605,0.8135598692944153
-0.29277610246745134,0.27234342270884304,0.6203209325412831
-0.2069641675340788,0.090238391807546,0.35986059747630833
-0.09872445366844956,0.006720147559716172,0.06040378286228559
0.020213586619888688,0.03083918764868865,-0.24559871888612628
0.1369611711518495,0.1599818398353563,-0.5249867885864566
0.23886688761797298,0.38015349390058084,-0.7474843937341071
0.3148876704090439,0.6674951348111873,-0.8889804664052721
0.35678548812566796,0.9908688372095706,-0.9341417115882492
0.36002006210662374,1.315232042780886,-0.8780742076185433
0.3242408760714881,1.6054349651877775,-0.7268537385282329
0.25332515999844074,1.830029614825161,-0.4968673885705918
0.1549577320947062,1.9646776764597704,-0.2130377473694364
0.039798229501561144,1.9947879433335538,0.0938778393804379
-0.07967402879123543,1.9170975008218076,0.3906203055686783
-0.19051236979456762,1.7400253138621018,0.6450330005500149
-0.2807057394266631,1.4827599014695914,0.8295463612035199
-0.34048028659355956,1.1731799629611763,0.9241655018826082
-0.363358511612061,0.8448332883019246,0.9186369705274624
-0.34686120380917573,0.533301334514761,0.8135598692944154
-0.24686120380917567,0.5256892877658892,0.8518282125309242
-0.1927761024674513,0.26473137595997165,0.658589275777792
-0.1069641675340787,0.08262634505867461,0.3981289407128173
0.001275546331550581,-0.0008918991891553318,0.0986721260987945
0.12021358661988885,0.023227140899817256,-0.20733037564961737
0.23696117115184967,0.15236979308648513,-0.48671844534994774
0.3388668876179731,0.3725414471517098,-0.7092160504975982
0.414887670409044,0.6598830880623162,-0.8507121231687631
0.45678548812566805,0.9832567904606996,-0.8958733683517401
0.4600200621066238,1.307619996032015,-0.8398058643820341
0.42424087607148814,1.5978229184389063,-0.6885853952917236
0.35332515999844066,1.8224175680762897,-0.4585990453340825
0.2549577320947061,1.957065629710899,-0.17476940413292708
0.139798229501561,1.9871758965846822,0.13214618261694722
0.02032597120876445,1.9094854540729362,0.4288886488051876
-0.09051236979456773,1.7324132671132302,0.6833013437865242
-0.18070573942666315,1.4751478547207197,0.867814704440029
-0.24048028659355955,1.1655679162123047,0.9624338451191171
-0.26335851161206103,0.8372212415530529,0.9569053137639713
-0.24686120380917562,0.5256892877658894,0.8518282125309242
-0.14686120380917567,0.5180772410170178,0.8900965557674332
-0.09277610246745135,0.25711932921110037,0.6968576190143009
-0.006964167534078761,0.07501429830980333,0.4363972839493262
0.10127554633155052,-0.008503945938026503,0.13694046933530346
0.22021358661988877,0.015615094150945974,-0.16906203241310838
0.3369611711518496,0.14475774633761374,-0.4484501021134387
0.43886688761797304,0.3649294004028384,-0.6709477072610891
0.5148876704090439,0.6522710413134447,-0.8124437799322539
0.556785488125668,0.9756447437118281,-0.8576050251152311
0.5600200621066237,1.3000079492831433,-0.8015375211455251
0.5242408760714881,1.5902108716900347,-0.6503170520552147
0.4533251599984406,1.8148055213274181,-0.4203307020975737
0.3549577320947061,1.9494535829620276,-0.13650106089641834
0.2397982295015611,1.979563849835811,0.1704145258534559
0.12032597120876455,1.901873407324065,0.46715699204169636
0.009487630205432362,1.724801220364359,0.7215696870230329
-0.0807057394266631,1.4675358079718488,0.9060830476765378
-0.14048028659355954,1.157955869463434,1.0007021883556262
-0.16335851161206102,0.8296091948041819,0.9951736570004805
-0.1468612038091757,0.5180772410170184,0.8900965557674335
-0.04686120380917569,0.5104651942681465,0.9283648990039421
0.007223897532548651,0.24950728246222909,0.73512596225081
0.09303583246592124,0.06740225156093205,0.47466562718583516
0.2012755463315505,-0.016115992686897673,0.17520881257181242
0.32021358661988875,0.008003047402074803,-0.1307936891765994
0.4369611711518495,0.13714569958874256,-0.4101817588769297
0.538866887617973,0.3573173536539671,-0.63267936402458
0.6148876704090438,0.6446589945645734,-0.774175436695745
0.6567854881256678,0.9680326969629567,-0.8193366818787221
0.6600200621066236,1.292395902534272,-0.7632691779090162
0.624240876071488,1.5825988249411633,-0.6120487088187057
0.5533251599984408,1.807193474578547,-0.3820623588610646
0.45495773209470636,1.9418415362131562,-0.09823271765990921
0.3397982295015613,1.9719518030869394,0.20868286908996497
0.22032597120876474,1.8942613605751935,0.5054253352782053
0.10948763020543258,1.7171891736154876,0.7598380302595418
0.019294260573337135,1.4599237612229772,0.9443513909130467
-0.040480286593559275,1.1503438227145624,1.038970531592135
-0.06335851161206077,0.8219971480553105,1.0334420002369893
-0.04686120380917541,0.5104651942681471,0.9283648990039423
0.053138796190824344,0.5028531475192752,0.9666332422404512
0.10722389753254868,0.2418952357133577,0.773394305487319
0.1930358324659213,0.059790204812060654,0.5129339704223443
0.3012755463315506,-0.023728039435769066,0.2134771558083216
0.42021358661988883,0.0003910006532034105,-0.09252534594009021
0.5369611711518496,0.12953365283987106,-0.3719134156404206
0.6388668876179731,0.3497053069050956,-0.5944110207880711
0.714887670409044,0.6370469478157019,-0.735907093459236
0.7567854881256681,0.9604206502140853,-0.7810683386422131
0.7600200621066239,1.2847838557854006,-0.7250008346725072
0.7242408760714882,1.574986778192292,-0.5737803655821969
0.6533251599984409,1.7995814278296756,-0.3437940156245559
0.5549577320947064,1.9342294894642849,-0.059964374423400524
0.4397982295015614,1.9643397563380685,0.2469512123264737
0.3203259712087648,1.8866493138263225,0.5436936785147142
0.20948763020543262,1.7095771268666164,0.7981063734960507
0.11929426057333715,1.452311714474106,0.9826197341495557
0.059519713406440716,1.1427317759656912,1.077238874828644
0.03664148838793921,0.8143851013064394,1.0717103434734985
0.05313879619082456,0.5028531475192757,0.9666332422404513
0.15313879619082432,0.49524110077040384,1.00490158547696
0.20722389753254866,0.23428318896448652,0.8116626487238279
0.29303583246592124,0.052178158063189484,0.5512023136588532
0.4012755463315505,-0.03134008618464046,0.2517454990448305
0.5202135866198887,-0.007221046095667871,-0.0542570027035813
0.6369611711518496,0.12192160609099989,-0.3336450724039116
0.738866887617973,0.34209326015622454,-0.5561426775515619
0.814887670409044,0.6294349010668309,-0.6976387502227267
0.856785488125668,0.9528086034652141,-0.7427999954057037
0.8600200621066237,1.2771718090365294,-0.6867324914359978
0.8242408760714881,1.5673747314434205,-0.5355120223456874
0.7533251599984407,1.7919693810808037,-0.3055256723880465
0.6549577320947063,1.9266174427154132,-0.02169603118689123
0.5397982295015613,1.9567277095891966,0.28521955556298284
0.4203259712087648,1.8790372670774507,0.5819620217512231
0.3094876302054327,1.7019650801177448,0.8363747167325597
0.21929426057333723,1.4446996677252346,1.0208880773860647
0.1595197134064408,1.1351197292168198,1.115507218065153
0.13664148838793932,0.806773054557568,1.1099786867100074
0.15313879619082468,0.4952411007704044,1.0049015854769603
0.2531387961908243,0.48762905402153256,1.043169928713469
0.30722389753254864,0.22667114221561513,0.8499309919603368
0.3930358324659212,0.04456611131431809,0.5894706568953622
0.5012755463315506,-0.03895213293351185,0.2900138422813395
0.6202135866198889,-0.014833092844539264,-0.015988659467072397
0.7369611711518498,0.1143095593421285,-0.2953767291674027
0.8388668876179732,0.33448121340735315,-0.517874334315053
0.9148876704090441,0.6218228543179596,-0.6593704069862178
0.9567854881256681,0.9451965567163427,-0.704531652169195
0.9600200621066239,1.269559762287658,-0.648464148199489
0.9242408760714883,1.5597626846945494,-0.4972436791091786
