u,v,w
-1.4766945258581855e-06,3.8783565982487423e-07,-4.058035160834996e-07
-1.5071817168876892e-06,1.6337334364057242e-07,3.4505966552699785e-08
-1.4491286885139748e-06,-5.9256750341203114e-08,4.661249586067858e-07
-1.3054569441854595e-06,-2.763623588464256e-07,8.792239614745236e-07
-1.0793133874119923e-06,-4.844696485239851e-07,1.2644127937451479e-06
-7.739959146117431e-07,-6.802446111819647e-07,1.6125384307941689e-06
-3.9291868077734016e-07,-8.604046791907429e-07,1.9144583636070354e-06
6.037632956093758e-08,-1.0216176900808642e-06,2.1607839612328577e-06
5.821505455796517e-07,-1.1603841556587394e-06,2.341585993227527e-06
1.1683249689229005e-06,-1.2728972277118883e-06,2.4460515009871174e-06
1.8142319165363562e-06,-1.3548728440335039e-06,2.462077773935194e-06
2.514214379160716e-06,-1.401340443283844e-06,2.375785734379197e-06
3.2609943345971156e-06,-1.4063828358682586e-06,2.170932778776192e-06
4.0446800535457035e-06,-1.3628135878902119e-06,1.8282072188444887e-06
4.8511953086797725e-06,-1.2617847762115837e-06,1.3244008043733333e-06
5.65976330168485e-06,-1.0923347849764578e-06,6.315017944349228e-07
6.4388172111866665e-06,-8.409330279562631e-07,-2.841236724254794e-07
7.139257083659925e-06,-4.911997203435475e-07,-1.4619716218055938e-06
7.683213211931093e-06,-2.4281092177119453e-08,-2.9457565073643624e-06
7.945332100268839e-06,5.788905441585276e-07,-4.77652935933179e-06
7.722505850220083e-06,1.3303749491876674e-06,-6.972090671731715e-06
6.690055598254759e-06,2.215553297061371e-06,-9.471944290759269e-06
4.362160887514485e-06,3.1443347243281802e-06,-1.2001409616588775e-05
1.6320245269924556e-07,3.84674797849569e-06,-1.378146943758522e-05
-6.030442572608887e-06,3.7318866019690504e-06,-1.3139863159197035e-05
-1.2433348076806901e-05,2.0281464145276026e-06,-7.917101204016707e-06
-1.4749687198569275e-05,-1.1617624091078001e-06,1.5627279243973437e-06
-1.0715863223135311e-05,-4.084208226806359e-06,1.0327044864339468e-05
-3.687991646002489e-06,-5.267375667004708e-06,1.421537761271815e-05
2.342671034937764e-06,-4.944880893352724e-06,1.3864151607492834e-05
6.168884947725765e-06,-3.936129284105022e-06,1.1547776939628582e-05
8.146371864934878e-06,-2.779826975180109e-06,8.755720734949275e-06
8.886209522210473e-06,-1.7089511688425438e-06,6.128388560317581e-06
8.859777116218233e-06,-7.988138720833542e-07,3.8729286804164205e-06
8.375253850300564e-06,-5.994782623176611e-08,2.0216715405043308e-06
7.62604407180962e-06,5.202793315714683e-07,5.461214253039556e-07
6.733824463589975e-06,9.609877005312227e-07,-5.985964844716518e-07
5.776697159931991e-06,1.2815540722118406e-06,-1.4578470284119915e-06
4.806161053715353e-06,1.4995579549412444e-06,-2.0726144515823977e-06
3.857130127712186e-06,1.6303460818220858e-06,-2.478663969598319e-06
2.953854190501423e-06,1.6871801619058467e-06,-2.707029682022232e-06
2.113456573967141e-06,1.6815512712649441e-06,-2.7848114307259887e-06
1.3480860245155974e-06,1.623499367618496e-06,-2.7359244524936103e-06
6.662607901160302e-07,1.521883170615751e-06,-2.5817020697613746e-06
7.374151937253629e-08,1.3845900436493304e-06,-2.3413476041931644e-06
-4.2587046017317045e-07,1.218692886211795e-06,-2.032263682463275e-06
-4.284782712441626e-07,1.2426591689964086e-06,-2.0167395687077283e-06
-8.324912001478288e-07,1.049112115914941e-06,-1.6578551387915656e-06
-1.1414331534088724e-06,8.395247717088593e-07,-1.2604287005636724e-06
-1.355889668707295e-06,6.190299605564816e-07,-8.377234313817865e-07
-1.4773055950702757e-06,3.9229384578892744e-07,-4.019243418715589e-07
-1.5077796670870598e-06,1.6357313025132127e-07,3.571911847086092e-08
-1.449890481509357e-06,-6.322624878296163e-08,4.6474203742354574e-07
-1.3065539014065359e-06,-2.8448637740972843e-07,8.7529937694404e-07
-1.0809133988691968e-06,-4.96808740828381e-07,1.2579840440012521e-06
-7.7626597846452e-07,-6.969380552690697e-07,1.6036244245777333e-06
-3.960278230634373e-07,-8.816765820425085e-07,1.903057418183862e-06
5.625368303195868e-08,-1.0477862038402234e-06,2.14687144007658e-06
5.768306419417267e-07,-1.1918743975411172e-06,2.3251115421535685e-06
1.1616101022051948e-06,-1.3102587133195443e-06,2.426935856319045e-06
1.8059049102161477e-06,-1.398802510614606e-06,2.440209168147222e-06
2.5040319277373705e-06,-1.452712661618443e-06,2.351016046626334e-06
3.2486788976569587e-06,-1.4662881795410955e-06,2.1430738354903545e-06
4.029909964972555e-06,-1.4326085014381575e-06,1.7970281737106506e-06
4.833592835767677e-06,-1.3431545138856701e-06,1.2896285789657599e-06
5.638880776164843e-06,-1.1873716758243567e-06,5.928286691348782e-07
6.414122629208852e-06,-9.522301844845536e-07,-3.27016986777057e-07
7.110124268782285e-06,-6.219539040122513e-07,-1.5093605418249735e-06
7.648931863396469e-06,-1.7838003128716851e-07,-2.9977506753571343e-06
7.90518076604137e-06,3.968717072978703e-07,-4.832816582483586e-06
7.67600445128604e-06,1.1154801282839926e-06,-7.031419300952938e-06
6.637699212412983e-06,1.9636286797550423e-06,-9.5311427987531e-06
4.307323690298901e-06,2.8555581546054056e-06,-1.205382087432198e-05
1.1617652949894267e-07,3.534706073490295e-06,-1.381572264086151e-05
-6.048279002808605e-06,3.44164115249488e-06,-1.3143733861635686e-05
-1.2400796850705696e-05,1.8504550487899867e-06,-7.892761378288941e-06
-1.468489711968204e-05,-1.1358546451647995e-06,1.5935186990515013e-06
-1.0673296989306592e-05,-3.8642575642906875e-06,1.0357394449703551e-05
-3.6902364604684905e-06,-4.951413725629557e-06,1.4258948610503669e-05
2.310989507855491e-06,-4.617699173863386e-06,1.3924778883951806e-05
6.126241640356419e-06,-3.636700873368271e-06,1.1618572318608432e-05
8.102869910339716e-06,-2.5187994941050846e-06,8.829306780860338e-06
8.845985821945133e-06,-1.4855062643966794e-06,6.200148309951324e-06
8.8241384570906e-06,-6.086344608711481e-07,3.940544021090247e-06
8.344346119715219e-06,1.0179365858435802e-07,2.084182434681009e-06
7.5995827759582805e-06,6.579658080632676e-07,6.032744946607382e-07
6.711391918423075e-06,1.0783389703159264e-06,-5.467156653165451e-07
5.757857035591112e-06,1.381651028129082e-06,-1.4110066442067028e-06
4.790498484786971e-06,1.5849325360753854e-06,-2.0305332931484767e-06
3.844262378058968e-06,1.7030772198577487e-06,-2.441057811415255e-06
2.9434303967258935e-06,1.7489778751372005e-06,-2.673631582107897e-06
2.1051541079712027e-06,1.7338255105846745e-06,-2.755378862851207e-06
1.3416064235156422e-06,1.6674148133697877e-06,-2.710240106796052e-06
6.613262689199917e-07,1.558402315891871e-06,-2.559571938785224e-06
7.00922732254925e-08,1.4145068819543605e-06,-2.322598240532851e-06
-4.2847827124415466e-07,1.242659168996406e-06,-2.016739568707721e-06
-4.312717609774419e-07,1.2659503085736198e-06,-2.000179958619044e-06
-8.342403883203526e-07,1.0671079040495538e-06,-1.644571261090727e-06
-1.142413090520366e-06,8.526514636937449e-07,-1.25030973343364e-06
-1.3563599090684549e-06,6.276178823248225e-07,-8.306658289798988e-07
-1.4775118260651707e-06,3.9658645608394074e-07,-3.978325434264983e-07
-1.5079555221362285e-06,1.6373334710824958e-07,3.69316493717713e-08
-1.4502596202238841e-06,-6.711218772237658e-08,4.6315151908863805e-07
-1.307332412091069e-06,-2.9240739512039947e-07,8.709702242452655e-07
-1.0823125665292923e-06,-5.088297461159314e-07,1.250967233313693e-06
-7.784954644087202e-07,-7.132032446682215e-07,1.593955729692277e-06
-3.99299318301918e-07,-9.024154850624664e-07,1.8907555225104657e-06
5.1722240556720864e-08,-1.0733228915764488e-06,2.1319359263566855e-06
5.70810157527957e-07,-1.22264045758682e-06,2.3075207753454467e-06
1.1538545439092859e-06,-1.3468108181610322e-06,2.4066448205223478e-06
1.7961444205306797e-06,-1.4418456838448077e-06,2.417147416972604e-06
2.4919645250396703e-06,-1.5031306845222288e-06,2.3250861211067227e-06
3.233960407259699e-06,-1.5251829756570301e-06,2.1141508763505837e-06
4.0121418097281845e-06,-1.5013507483012185e-06,1.7649621634119232e-06
4.812307465581634e-06,-1.423448022107867e-06,1.2542520007251152e-06
5.613525119991111e-06,-1.2813338543759104e-06,5.539749689046514e-07
6.384041786742331e-06,-1.062489118466511e-06,-3.6947371248470937e-07
7.074552752191247e-06,-7.517563804920828e-07,-1.555424409698825e-06
7.607013391156344e-06,-3.316866913898306e-07,-3.0471423201178284e-06
7.856073898011624e-06,2.1537844088765841e-07,-4.8846569570464145e-06
7.619225789960582e-06,9.006875602499923e-07,-7.083629640444162e-06
6.574088183041473e-06,1.7111653943275301e-06,-9.579389020877353e-06
4.241481338067715e-06,2.5653486254704653e-06,-1.209004590170246e-05
6.14853189550331e-08,3.2202264333846823e-06,-1.3827800483808787e-05
-6.064914185504862e-06,3.148544312434653e-06,-1.3122347575477467e-05
-1.2354268580746155e-05,1.6714292876882647e-06,-7.851040989308247e-06
-1.4600966977640181e-05,-1.1078431517019071e-06,1.620536659652334e-06
-1.0621076023642004e-05,-3.639692255476007e-06,1.0365415447644561e-05
-3.69589137574541e-06,-4.6308960130115915e-06,1.4276207949622283e-05
2.2684770006622764e-06,-4.2873534678594146e-06,1.3963973972707337e-05
6.070576726100561e-06,-3.335535713093976e-06,1.1674279070130506e-05
8.04673113327574e-06,-2.257107012127539e-06,8.892948096687622e-06
8.794441601692624e-06,-1.262130400174449e-06,6.265652489909912e-06
8.778707842130538e-06,-4.1901210544343255e-07,4.004465407457848e-06
8.305119215942061e-06,2.6265974972908466e-07,2.1447713291399737e-06
7.5661358931509116e-06,7.945762362482712e-07,6.597336941675274e-07
6.683153927053163e-06,1.1944972144776082e-06,-4.946800446780332e-07
5.734247164825797e-06,1.4804992155564895e-06,-1.3634339550025934e-06
4.770972274626352e-06,1.6690486131494468e-06,-1.987341237241477e-06
3.8283220318412674e-06,1.7745754196532223e-06,-2.402111592696394e-06
2.9306224136915595e-06,1.8095956866396655e-06,-2.638778657759364e-06
2.095063354422109e-06,1.7849943889797624e-06,-2.7244653770414915e-06
1.333850124009997e-06,1.7103162172691566e-06,-2.683117810593407e-06
6.555490405093038e-07,1.5940116468980176e-06,-2.536100422928297e-06
6.596236153097926e-08,1.44362779443488e-06,-2.302645110508535e-06
-4.3127176097743404e-07,1.2659503085736158e-06,-2.000179958619038e-06
-1.4588033432992685e-06,8.271874213865023e-07,-5.791348415454826e-07
-1.5697415231622163e-06,4.734191196168212e-07,-2.2331277339316038e-07
-1.589315605424648e-06,1.1589060548910892e-07,1.308743885123071e-07
-1.5200813918362742e-06,-2.3720535542689002e-07,4.7589771377668525e-07
-1.3649095856466425e-06,-5.781615533336297e-07,8.04669271589012e-07
-1.1268798008411647e-06,-8.995996776038941e-07,1.1104133939248452e-06
-8.092114786513898e-07,-1.1942964656327454e-06,1.3865227972087671e-06
-4.1523632932579743e-07,-1.454988632905941e-06,1.6263971414123112e-06
5.158029690524109e-08,-1.6741512489887502e-06,1.8232604651197826e-06
5.875570834269491e-07,-1.843742373712506e-06,1.969952284934893e-06
1.1886339257219047e-06,-1.954904491317412e-06,2.0586850823586657e-06
1.850096973700199e-06,-1.9976107709060225e-06,2.080758569233447e-06
2.5661403246704664e-06,-1.960241899105944e-06,2.0262188887460887e-06
3.329181088676373e-06,-1.8290783413228238e-06,1.8834497354063994e-06
4.128791114498849e-06,-1.587696300459465e-06,1.638684718905736e-06
4.9500180385023156e-06,-1.2162704880007564e-06,1.275442224039553e-06
5.770712263928155e-06,-6.90830480661939e-07,7.739203525720306e-07
6.5572054343519326e-06,1.73675761720254e-08,1.1048647840741435e-07
7.257217852717181e-06,9.419007960761914e-07,-7.423572859490774e-07
7.788094477995801e-06,2.1194878227675604e-06,-1.8145327557816345e-06
8.017336578560351e-06,3.5835378297959433e-06,-3.1329238702035574e-06
7.731498484920306e-06,5.34541387018334e-06,-4.705531891818884e-06
6.592626809593993e-06,7.345188919534201e-06,-6.4798699106958646e-06
4.105196624669356e-06,9.332286518403046e-06,-8.242252567723853e-06
-2.831793294140334e-07,1.061946510437795e-05,-9.410643542735882e-06
-6.563737851409947e-06,9.79219136240678e-06,-8.791432010288063e-06
-1.268483413376142e-05,5.196370636905858e-06,-4.995938422923517e-06
-1.4356867123024017e-05,-2.5251508366761592e-06,1.4213888525132106e-06
-9.912595472466691e-06,-9.216913367206542e-06,6.96136100348169e-06
-2.9769245187697683e-06,-1.1922802343318787e-05,9.155987415881037e-06
2.7679786059876334e-06,-1.1399465737406346e-05,8.66058264952942e-06
6.349478808757076e-06,-9.432394093688705e-06,6.982196124935178e-06
8.16703056813943e-06,-7.139968989525251e-06,5.057396777801932e-06
8.811527718487267e-06,-4.997622026477816e-06,3.279616893136153e-06
8.730311283276354e-06,-3.158447388524469e-06,1.77181666600514e-06
8.215166272396705e-06,-1.6452938357712971e-06,5.487272073660811e-07
7.449672713981321e-06,-4.3524136476687594e-07,-4.121542925717944e-07
6.549833004878534e-06,5.072213506844112e-07,-1.1429056597911923e-06
5.590490839121017e-06,1.2181597052176365e-06,-1.6753287641639953e-06
4.621258467952494e-06,1.730388236956242e-06,-2.0379961051301445e-06
3.6759358022921327e-06,2.07272587582671e-06,-2.2558249057810212e-06
2.7780919841306284e-06,2.270289414954604e-06,-2.3504730002197755e-06
1.9444126567465974e-06,2.3450539300520038e-06,-2.340910993875765e-06
1.186746400932323e-06,2.3164028166833206e-06,-2.243945149178254e-06
5.133919126703567e-07,2.201583985318216e-06,-2.0746302793471266e-06
-7.005850912141031e-08,2.0160628689214575e-06,-1.8465741458893363e-06
-5.601348964214248e-07,1.7737888220641136e-06,-1.5721554365556622e-06
-9.550580986479017e-07,1.4873979696633482e-06,-1.262681145313367e-06
-1.254400135641211e-06,1.168374366252473e-06,-9.285063939622221e-07
-1.458803343299261e-06,8.271874213865019e-07,-5.791348415454829e-07
-1.4638169932861133e-06,8.358265999864129e-07,-5.727376110367679e-07
-1.575123001344567e-06,4.775216998596503e-07,-2.1964677208516313e-07
-1.5948457568362766e-06,1.1556809781410572e-07,1.3191400131440339e-07
-1.525553020020789e-06,-2.4188003139100947e-07,4.7435204680123845e-07
-1.370124937432937e-06,-5.871555978474301e-07,8.005173514217225e-07
-1.1316477218373023e-06,-9.129227986194952e-07,1.1035717967407855e-06
-8.13344189168935e-07,-1.2120041437571482e-06,1.3768431198903957e-06
-4.1854576067152203e-07,-1.4771863304035659e-06,1.6136610482438873e-06
4.928668360350007e-08,-1.700999671341982e-06,1.8071718997439775e-06
5.864810955494316e-07,-1.8754639254759283e-06,1.9501262498164013e-06
1.1889921750435102e-06,-1.9917910877289744e-06,2.034632140255824e-06
1.8521272809250524e-06,-2.040033160074464e-06,2.0518638884678892e-06
2.570109106661304e-06,-2.008660586852214e-06,1.9917142057646625e-06
3.3353917595819554e-06,-1.8840560263509688e-06,1.8423760106525522e-06
4.137593298568719e-06,-1.6499112797750557e-06,1.589842492870144e-06
4.961816815410675e-06,-1.286529477650291e-06,1.2173257741121773e-06
5.785975299141541e-06,-7.700770654562593e-07,7.046309349712533e-07
6.5764626294988096e-06,-7.194251457306179e-08,2.762001888492206e-08
7.281040543689306e-06,8.413555041722871e-07,-8.41849228718506e-07
7.817023054737828e-06,2.0065494546986605e-06,-1.9344957597467763e-06
8.051681925129039e-06,3.4573317079188265e-06,-3.2781078914893033e-06
7.77084059155259e-06,5.205952352256951e-06,-4.8814532331678276e-06
6.634615608844007e-06,7.194620572435798e-06,-6.691818209476602e-06
4.142943899916328e-06,9.17714768651088e-06,-8.491720235350808e-06
-2.653440684766671e-07,1.0473477194453665e-05,-9.68509700039974e-06
-6.59043537418443e-06,9.675826195004663e-06,-9.042838887346367e-06
-1.2765076665599966e-05,5.128067942474898e-06,-5.126324241272181e-06
-1.4442774475319806e-05,-2.5339178550407877e-06,1.4966360967406143e-06
-9.940621969154646e-06,-9.157420381189014e-06,7.206141756898612e-06
-2.944673887153498e-06,-1.1804286291807865e-05,9.460874837806075e-06
2.828517944764974e-06,-1.1249228273259318e-05,8.951706696686846e-06
6.4148670902323285e-06,-9.274861912942354e-06,7.2343457668146345e-06
8.227293477049755e-06,-6.988770969463469e-06,5.268490633256493e-06
8.863762239367307e-06,-4.858418053091699e-06,3.454678327529401e-06
8.774359358791647e-06,-3.0327583354651233e-06,1.9169685607596174e-06
8.251742497707513e-06,-1.5328302012506226e-06,6.694355363057846e-07
7.4796731496240994e-06,-3.3504666251539185e-07,-3.1141168320659777e-07
6.574109688677173e-06,5.962632070034402e-07,-1.058556768046303e-06
5.609795170038683e-06,1.2971188634777261e-06,-1.604538082956305e-06
4.636241010093211e-06,1.8002183525843827e-06,-1.9785041996975637e-06
3.6871617185141387e-06,2.1342507975050148e-06,-2.2058189322588573e-06
2.7860580715876845e-06,2.3242120847462444e-06,-2.3084879153940646e-06
1.9495617480474894e-06,2.391972173428121e-06,-2.30575571115211e-06
1.1894783693503853e-06,2.356825613316425e-06,-2.214647588159049e-06
5.140716634792036e-07,2.235945781470204e-06,-2.0503963199082317e-06
-7.109538337551455e-08,2.0447352199516293e-06,-1.8267567191833075e-06
-5.625781217969737e-07,1.79708937414361e-06,-1.5562310248816727e-06
-9.586198114088857e-07,1.5055970621305769e-06,-1.2502317647413223e-06
-1.258812605929125e-06,1.1816996105064595e-06,-9.192057262743329e-07
-1.4638169932861065e-06,8.358265999864116e-07,-5.727376110367668e-07
-1.4684803261287808e-06,8.441281093851932e-07,-5.659845273438833e-07
-1.5800955413192405e-06,4.814455641617243e-07,-2.1582021394293398e-07
-1.599957229554257e-06,1.1522536023165046e-07,1.3292279090191103e-07
-1.5306428145283892e-06,-2.464203184469962e-07,4.7259059452282914e-07
-1.375040079503251e-06,-5.958675717307863e-07,7.959733094498666e-07
-1.1362405910700918e-06,-9.258259830415922e-07,1.0961723777117839e-06
-8.174699380715171e-07,-1.2291666747762841e-06,1.3664524782467447e-06
-4.2205938693612065e-07,-1.4987293005523933e-06,1.6000753580860568e-06
4.653367304600035e-08,-1.7271027343683085e-06,1.7901117397001178e-06
5.846445049356032e-07,-1.9063723552774506e-06,1.929225728950225e-06
1.1882395131106157e-06,-2.0278245317115814e-06,2.009423968477786e-06
1.8526428172968351e-06,-2.08159636157895e-06,2.0217592890559066e-06
2.572099657045748e-06,-2.0562563521262225e-06,1.955976161514778e-06
3.3390931828845213e-06,-1.9383006272316504e-06,1.8000838048938627e-06
4.143277477829501e-06,-1.7115521956606156e-06,1.5398448459746431e-06
4.969798397390945e-06,-1.3564646251525849e-06,1.1581791475532707e-06
5.796616323585205e-06,-8.493728558720952e-07,6.345190515786411e-07
6.590170543634699e-06,-1.6184392604505487e-07,-5.5748792642156845e-08
7.29824895697106e-06,7.394389924470403e-07,-9.413660393289276e-07
7.838130099242736e-06,1.8911189179667902e-06,-2.0537803453958396e-06
8.076886722481486e-06,3.3270166175571072e-06,-3.4215801816744906e-06
7.799738472894659e-06,5.0600459543358e-06,-5.054145623540468e-06
6.665244339636262e-06,7.034275088944454e-06,-6.898335993579448e-06
4.169739370420145e-06,9.007748177685787e-06,-8.732726301711313e-06
-2.5479053488340004e-07,1.0308306009380779e-05,-9.947605233980929e-06
-6.615133851080156e-06,9.53839008061952e-06,-9.280501112110641e-06
-1.2830649707183247e-05,5.0468016905292335e-06,-5.247309192128405e-06
-1.4509751209560909e-05,-2.5368114455263873e-06,1.5700061463350215e-06
-9.959701202468916e-06,-9.077017410235159e-06,7.439627308928349e-06
-2.9162114412578377e-06,-1.1662517536165303e-05,9.752815835368311e-06
2.8782885805858708e-06,-1.108034304337038e-05,9.232704456243306e-06
6.4675238126446e-06,-9.10416654299031e-06,7.479809390857719e-06
8.275276280529536e-06,-6.828771901187428e-06,5.475635989178951e-06
8.905025432868248e-06,-4.71352981616163e-06,3.6277290423755673e-06
8.808930217477336e-06,-2.9035548144764846e-06,2.061434133685838e-06
8.280273290446653e-06,-1.4183623559124923e-06,7.903523814249225e-07
7.502922201836832e-06,-2.3390416069048908e-07,-2.098627279986576e-07
6.592779829914977e-06,6.855134735365072e-07,-9.730121823540225e-07
5.624498188643452e-06,1.3757739851127477e-06,-1.5323123854335484e-06
4.647502409602546e-06,1.8693987453609663e-06,-1.9174487911058064e-06
3.6954355195225503e-06,2.194905775052153e-06,-2.1542047626913214e-06
2.791741674903619e-06,2.3771407669623704e-06,-2.2649143799625105e-06
1.953008096025076e-06,2.437847037104437e-06,-2.2690817359222867e-06
1.1910051056878237e-06,2.3962138963892773e-06,-2.183939915690552e-06
5.139677463296749e-07,2.269327294425025e-06,-2.024890660615565e-06
-7.256500333415079e-08,2.0725164616842374e-06,-1.8058284038485525e-06
-5.651691876790088e-07,1.8196143347880602e-06,-1.5393726756697038e-06
-9.621063377382702e-07,1.5231552219699927e-06,-1.237036204901864e-06
-1.262984979665569e-06,1.1945316275189697e-06,-9.093528789078859e-07
-1.468480326128773e-06,8.441281093851921e-07,-5.659845273438831e-07
-1.4727889847246811e-06,8.52078253397187e-07,-5.588841156648241e-07
-1.5846542055290793e-06,4.851840746286586e-07,-2.1183755714585667e-07
-1.6046448971150724e-06,1.1486254118123473e-07,1.339001484163465e-07
-1.5353458255803707e-06,-2.508194611944377e-07,4.706165066060445e-07
-1.3796505854032644e-06,-6.042841970086758e-07,7.910440853998408e-07
-1.1406548410483678e-06,-9.382894138000057e-07,1.0882260216081418e-06
-8.215863506457842e-07,-1.2457575754092121e-06,1.3553659877837163e-06
-4.2577636897261384e-07,-1.519584142049119e-06,1.5856598480277746e-06
4.332020404749096e-08,-1.7524197226261392e-06,1.772105023002149e-06
5.820439472512984e-07,-1.936419066333446e-06,1.9072818240306836e-06
1.1863698111521894e-06,-2.0629475704292667e-06,1.983098789197172e-06
1.8516341431878322e-06,-2.1222334346482188e-06,1.9904914971650543e-06
2.572098558047546e-06,-2.1029512089174655e-06,1.9190618009247867e-06
3.3402671253479976e-06,-1.9917213352227653e-06,1.7566428796185683e-06
4.145819526996339e-06,-1.7725130858319404e-06,1.4887774607525532e-06
4.973931351378378e-06,-1.425951741522094e-06,1.098108294762457e-06
5.802594694703472e-06,-9.285713505544609e-07,5.637169241680361e-07
6.598276718636186e-06,-2.521623615063049e-07,-1.3945299707727128e-07
7.308775186125356e-06,6.363607681014281e-07,-1.0406938040414007e-06
7.851327147670907e-06,1.773450965184787e-06,-2.17210758263395e-06
8.092834859004558e-06,3.1929059010815317e-06,-3.5629694973779667e-06
7.818039260571897e-06,4.9080832573799995e-06,-5.223103758902094e-06
6.684314939892422e-06,6.864633223714607e-06,-7.0987213381204155e-06
4.185345168431551e-06,8.824666154767513e-06,-8.96428954224622e-06
-2.5173701878828167e-07,1.0124591983138777e-05,-1.019685259854763e-05
-6.637870857946346e-06,9.380481306818048e-06,-9.502946540718862e-06
-1.2881300882875195e-05,4.952976860335781e-06,-5.357996022477614e-06
-1.4557541825991312e-05,-2.53378264254988e-06,1.6410230867263927e-06
-9.969916957613103e-06,-8.97608323845605e-06,7.660326657791297e-06
-2.891866143333458e-06,-1.1498146167123256e-05,1.0030243996476446e-05
2.9169413909146185e-06,-1.0893499547323494e-05,9.50235043789874e-06
6.50716956456955e-06,-8.920911777142132e-06,7.717702568354553e-06
8.310771232673614e-06,-6.660464411356976e-06,5.678196550947204e-06
8.935163191593936e-06,-4.563352521037124e-06,3.798301967231508e-06
8.833907415190971e-06,-2.771155463506384e-06,2.204862234191761e-06
8.300668901466848e-06,-1.302150407645008e-06,9.11207988036465e-07
7.5193496839193485e-06,-1.3202906505607384e-07,-1.0771834529102144e-07
6.605788133826719e-06,7.747919727727763e-07,-8.864390998587095e-07
5.634556332858406e-06,1.453972823780906e-06,-1.4587855769489705e-06
4.655008603056549e-06,1.9377999636594006e-06,-1.8549379020904208e-06
3.7007309812632075e-06,2.2545803815533716e-06,-2.101069944143236e-06
2.7951231157059078e-06,2.4289812433010548e-06,-2.2198235050356172e-06
1.954737514142486e-06,2.482598367238488e-06,-2.2309468210498267e-06
1.191317024962568e-06,2.4344999121508822e-06,-2.1518689068144207e-06
5.130744044626716e-07,2.3016718547450884e-06,-1.9981509589047815e-06
-7.446998263352644e-08,2.0993599520687483e-06,-1.7838192009830355e-06
-5.679081794207164e-07,1.8413262299471997e-06,-1.5216038809597466e-06
-9.655157909616846e-07,1.5400434396755992e-06,-1.2231123428332867e-06
-1.2669139040044407e-06,1.2068492970132576e-06,-8.989607988821404e-07
-1.4727889847246743e-06,8.520782533971874e-07,-5.588841156648249e-07
-1.4767389974128334e-06,8.596639696791217e-07,-5.514457161691865e-07
-1.588794574889309e-06,4.887309105496027e-07,-2.077036418650374e-07
-1.6089041741702266e-06,1.1447979414237438e-07,1.3484550247743185e-07
-1.539657563780144e-06,-2.5507099977238615e-07,4.684333718832884e-07
-1.383952310188199e-06,-6.123927741310168e-07,7.85737438697782e-07
-1.1448869120203788e-06,-9.502941118714889e-07,1.0797447895589608e-06
-8.256906922176499e-07,-1.2617514313785232e-06,1.3436002708560325e-06
-4.296950443638339e-07,-1.539718719202704e-06,1.5704361041913798e-06
3.96466024504167e-08,-1.776911342046108e-06,1.7531788683125065e-06
5.786781181237979e-07,-1.9655569901396066e-06,1.884327955715293e-06
1.1833797961510067e-06,-2.09710452694696e-06,1.955697344932407e-06
1.8490956135943229e-06,-2.1618789885644225e-06,1.9581099186250156e-06
2.570097297609552e-06,-2.1486686020320866e-06,1.8810309583008387e-06
3.3389015845213942e-06,-2.0442285309963134e-06,1.712125834448465e-06
4.145203150677919e-06,-1.8326887711059995e-06,1.4367288281002683e-06
4.9741940348153555e-06,-1.4948667842097902e-06,1.0372218382589098e-06
5.8038820119225626e-06,-1.0075252239013479e-06,4.923591579482028e-07
6.600744075150388e-06,-3.4272122459217855e-07,-2.2332377160548209e-07
7.31257082137652e-06,5.323349112426516e-07,-1.1396176364447847e-06
7.856550780722548e-06,1.6538085196460662e-06,-2.2891990932070166e-06
8.099442899779375e-06,3.05532698000747e-06,-3.7019078165889615e-06
7.825633292890268e-06,4.750477041251876e-06,-5.387830401404594e-06
6.691686378527733e-06,6.686217883400836e-06,-7.2922894688003055e-06
4.189594968274906e-06,8.628553750003682e-06,-9.185462868071665e-06
-2.56328147250884e-07,9.923099744300023e-06,-1.0431585714145051e-05
-6.658650136631884e-06,9.202869089854197e-06,-9.70879341139343e-06
-1.2916830121564285e-05,4.847123085722486e-06,-5.457561189070515e-06
-1.4585979484974933e-05,-2.5248405157953615e-06,1.7092216806181909e-06
-9.971366489881225e-06,-8.855184458028915e-06,7.866831044071833e-06
-2.871901548207125e-06,-1.1311990945922398e-05,1.0291675128177102e-05
2.9442121301218028e-06,-1.0689492783038546e-05,9.759471299181872e-06
6.533598144988089e-06,-8.725760841988145e-06,7.947168714448549e-06
8.33362715225907e-06,-6.4843743673603354e-06,5.875549701000191e-06
8.954064270007018e-06,-4.408300274882816e-06,3.965935955155567e-06
8.84920728912537e-06,-2.63588972455327e-06,2.3469033217918437e-06
8.312865042535759e-06,-1.18446045718191e-06,1.0317317299075278e-06
7.528905447233575e-06,-2.9639572377317313e-08,-5.191786855066859e-09
6.6130952053726036e-06,8.639174789706654e-07,-7.990079080987007e-07
5.63993868700691e-06,1.5315633655544926e-06,-1.3840952262091408e-06
4.658735550557402e-06,2.0052936280256412e-06,-1.7910834320061102e-06
3.7030297484050968e-06,2.313165791979168e-06,-2.046505928495173e-06
2.796188792757558e-06,2.4796411995844955e-06,-2.1732901978204254e-06
1.954740395519062e-06,2.5261480446469405e-06,-2.1914123033809697e-06
1.19040787157182e-06,2.4716179405597973e-06,-2.118484630113208e-06
5.113881742914291e-07,2.3329247249694365e-06,-1.9702178168531706e-06
-7.681148846423456e-08,2.125220802991064e-06,-1.760761665359048e-06
